iso	project	class	phase	elapsed_s	tree_rss_mb	tree_procs	cpu_pct	mem_used_mb	disk_free_gb	load1
2026-09-13T06:59:51+00:00	torvalds__linux	L	pipeline	6107	4800	56	98.3	24857	1533	42.03125
2026-09-13T07:00:05+00:00	shardprobe__redis	L	pipeline	181	2783	46	98.1	24911	1533	41.10595703125
2026-09-13T07:00:06+00:00	torvalds__linux	L	pipeline	6123	4599	38	98.1	24932	1533	41.10595703125
2026-09-13T07:00:20+00:00	shardprobe__redis	L	pipeline	196	2838	47	98.6	25098	1533	40.5908203125
2026-09-13T07:00:21+00:00	torvalds__linux	L	pipeline	6138	4884	65	98.5	24976	1533	40.5908203125
2026-09-13T07:00:35+00:00	shardprobe__redis	L	pipeline	211	2772	39	98.3	24908	1533	41.5498046875
2026-09-13T07:00:37+00:00	torvalds__linux	L	pipeline	6153	4585	40	98.4	24943	1533	41.5498046875
2026-09-13T07:00:50+00:00	shardprobe__redis	L	pipeline	226	2677	25	98.4	24877	1532	41.96435546875
2026-09-13T07:00:52+00:00	torvalds__linux	L	pipeline	6168	5361	99	98.4	25192	1532	41.96435546875
2026-09-13T07:01:06+00:00	shardprobe__redis	L	pipeline	241	2863	44	98.3	24993	1532	42.28759765625
2026-09-13T07:01:07+00:00	torvalds__linux	L	pipeline	6183	4521	30	98.3	24987	1532	42.28759765625
2026-09-13T07:01:21+00:00	shardprobe__redis	L	pipeline	256	2811	39	98.1	24941	1532	41.5126953125
2026-09-13T07:01:22+00:00	torvalds__linux	L	pipeline	6198	4714	48	98.1	24947	1532	41.5126953125
2026-09-13T07:01:36+00:00	shardprobe__redis	L	pipeline	271	2818	40	98.3	24884	1532	41.86572265625
2026-09-13T07:01:37+00:00	torvalds__linux	L	pipeline	6213	5059	75	98.2	24990	1532	41.86572265625
2026-09-13T07:01:51+00:00	shardprobe__redis	L	pipeline	286	3026	58	98.3	24907	1532	41.60546875
2026-09-13T07:01:52+00:00	torvalds__linux	L	pipeline	6228	4418	18	98.3	24745	1532	41.60546875
2026-09-13T07:02:06+00:00	shardprobe__redis	L	pipeline	301	2793	36	97.8	24860	1532	41.0029296875
2026-09-13T07:02:07+00:00	torvalds__linux	L	pipeline	6243	4464	24	97.9	24823	1532	41.0029296875
2026-09-13T07:02:21+00:00	shardprobe__redis	L	pipeline	316	2949	52	97.9	24912	1532	41.5693359375
2026-09-13T07:02:22+00:00	torvalds__linux	L	pipeline	6258	4597	43	97.9	24983	1532	41.5693359375
2026-09-13T07:02:36+00:00	shardprobe__redis	L	pipeline	332	2767	31	97.6	24944	1532	43.8828125
2026-09-13T07:02:37+00:00	torvalds__linux	L	pipeline	6273	4514	32	97.6	24927	1532	43.8828125
2026-09-13T07:02:51+00:00	shardprobe__redis	L	pipeline	347	2910	47	97.8	24944	1532	44.70751953125
2026-09-13T07:02:52+00:00	torvalds__linux	L	pipeline	6289	4608	40	97.8	24789	1532	44.70751953125
2026-09-13T07:03:06+00:00	shardprobe__redis	L	pipeline	362	2837	42	97.6	24931	1531	45.986328125
2026-09-13T07:03:07+00:00	torvalds__linux	L	pipeline	6304	4592	40	97.7	24941	1531	45.986328125
2026-09-13T07:03:21+00:00	shardprobe__redis	L	pipeline	377	2856	42	98.1	24990	1531	45.05322265625
2026-09-13T07:03:23+00:00	torvalds__linux	L	pipeline	6319	4752	55	98.1	24887	1531	45.05322265625
2026-09-13T07:03:36+00:00	shardprobe__redis	L	pipeline	392	2838	41	97.9	24924	1531	45.56005859375
2026-09-13T07:03:38+00:00	torvalds__linux	L	pipeline	6334	4612	42	97.9	24865	1531	45.56005859375
2026-09-13T07:03:52+00:00	shardprobe__redis	L	pipeline	407	2861	42	98.2	24805	1531	44.67529296875
2026-09-13T07:03:53+00:00	torvalds__linux	L	pipeline	6349	4550	36	98.2	24844	1531	44.67529296875
2026-09-13T07:04:07+00:00	shardprobe__redis	L	pipeline	422	2770	33	95.3	24848	1531	45.74267578125
2026-09-13T07:04:08+00:00	torvalds__linux	L	pipeline	6364	4331	9	93.2	24871	1531	45.74267578125
2026-09-13T07:04:22+00:00	shardprobe__redis	L	pipeline	437	2870	43	90.4	24932	1531	44.083984375
2026-09-13T07:04:23+00:00	torvalds__linux	L	pipeline	6379	4643	44	92.5	24883	1531	44.083984375
2026-09-13T07:04:37+00:00	shardprobe__redis	L	pipeline	452	2825	37	97.7	24995	1531	41.0078125
2026-09-13T07:04:38+00:00	torvalds__linux	L	pipeline	6394	4667	47	97.7	24970	1531	41.0078125
2026-09-13T07:04:52+00:00	shardprobe__redis	L	pipeline	467	3008	57	97.8	24921	1531	39.96044921875
2026-09-13T07:04:53+00:00	torvalds__linux	L	pipeline	6409	4504	30	97.8	24810	1530	39.96044921875
2026-09-13T07:05:07+00:00	shardprobe__redis	L	pipeline	482	2947	50	97.7	25016	1531	40.0615234375
2026-09-13T07:05:08+00:00	torvalds__linux	L	pipeline	6424	4530	32	97.7	24977	1531	40.0615234375
2026-09-13T07:05:22+00:00	shardprobe__redis	L	pipeline	497	2770	29	98.1	24922	1530	40.82177734375
2026-09-13T07:05:23+00:00	torvalds__linux	L	pipeline	6439	4651	44	98.1	24932	1530	40.82177734375
2026-09-13T07:05:37+00:00	shardprobe__redis	L	pipeline	512	3025	57	97.7	25002	1530	40.53515625
2026-09-13T07:05:38+00:00	torvalds__linux	L	pipeline	6454	4650	47	97.7	24899	1530	40.53515625
2026-09-13T07:05:52+00:00	shardprobe__redis	L	pipeline	527	2813	36	93.4	25057	1530	38.935546875
2026-09-13T07:05:53+00:00	torvalds__linux	L	pipeline	6469	4399	15	92.1	24953	1530	38.935546875
2026-09-13T07:06:07+00:00	shardprobe__redis	L	pipeline	543	2779	33	96.2	25392	1529	38.48193359375
2026-09-13T07:06:08+00:00	torvalds__linux	L	pipeline	6484	4858	57	97.3	25524	1529	38.48193359375
2026-09-13T07:06:22+00:00	shardprobe__redis	L	pipeline	558	2851	38	92.3	25007	1529	34.8984375
2026-09-13T07:06:23+00:00	torvalds__linux	L	pipeline	6500	4466	21	91.5	24979	1529	34.8984375
2026-09-13T07:06:37+00:00	shardprobe__redis	L	pipeline	573	2948	47	93.5	24922	1530	36.8955078125
2026-09-13T07:06:38+00:00	torvalds__linux	L	pipeline	6515	4367	15	94.3	24786	1530	36.8955078125
2026-09-13T07:06:52+00:00	shardprobe__redis	L	pipeline	588	2691	24	97.6	24831	1530	39.65234375
2026-09-13T07:06:53+00:00	torvalds__linux	L	pipeline	6530	4606	39	97.8	24968	1530	39.65234375
2026-09-13T07:07:07+00:00	shardprobe__redis	L	pipeline	603	2861	39	95.9	24868	1529	40.9287109375
2026-09-13T07:07:09+00:00	torvalds__linux	L	pipeline	6545	4398	15	94.5	24866	1529	40.9287109375
2026-09-13T07:07:22+00:00	shardprobe__redis	L	pipeline	618	2935	47	87.1	25152	1529	36.96826171875
2026-09-13T07:07:24+00:00	torvalds__linux	L	pipeline	6560	4529	27	87.5	25168	1529	36.96826171875
2026-09-13T07:07:38+00:00	shardprobe__redis	L	pipeline	633	2927	44	96.2	24877	1529	37.41748046875
2026-09-13T07:07:39+00:00	torvalds__linux	L	pipeline	6575	4655	44	97.2	25002	1529	37.41748046875
2026-09-13T07:07:53+00:00	shardprobe__redis	L	pipeline	648	2867	39	97.7	24915	1529	38.92236328125
2026-09-13T07:07:54+00:00	torvalds__linux	L	pipeline	6590	4782	57	97.7	24871	1529	38.92236328125
2026-09-13T07:08:08+00:00	shardprobe__redis	L	pipeline	663	2936	46	97.8	24988	1529	40.638671875
2026-09-13T07:08:09+00:00	torvalds__linux	L	pipeline	6605	4525	33	97.8	24940	1529	40.638671875
2026-09-13T07:08:23+00:00	shardprobe__redis	L	pipeline	678	3024	55	91.0	24917	1529	38.39111328125
2026-09-13T07:08:24+00:00	torvalds__linux	L	pipeline	6620	4332	9	89.3	24864	1529	38.39111328125
2026-09-13T07:08:38+00:00	shardprobe__redis	L	pipeline	693	2808	34	93.4	24930	1529	38.29296875
2026-09-13T07:08:39+00:00	torvalds__linux	L	pipeline	6635	4800	58	95.0	24979	1529	38.29296875
2026-09-13T07:08:53+00:00	shardprobe__redis	L	pipeline	708	2868	40	97.8	24948	1529	40.37109375
2026-09-13T07:08:54+00:00	torvalds__linux	L	pipeline	6650	4574	34	97.8	24946	1529	40.37109375
2026-09-13T07:09:08+00:00	shardprobe__redis	L	pipeline	723	2932	45	95.9	24919	1528	39.97509765625
2026-09-13T07:09:09+00:00	torvalds__linux	L	pipeline	6665	4332	9	94.1	24899	1528	39.97509765625
2026-09-13T07:09:23+00:00	shardprobe__redis	L	pipeline	738	3010	52	88.4	25029	1528	38.93408203125
2026-09-13T07:09:24+00:00	torvalds__linux	L	pipeline	6680	4509	31	90.0	24855	1528	38.93408203125
2026-09-13T07:09:38+00:00	shardprobe__redis	L	pipeline	754	3074	60	98.0	25027	1528	39.89111328125
2026-09-13T07:09:39+00:00	torvalds__linux	L	pipeline	6695	4419	20	98.2	25048	1528	39.89111328125
2026-09-13T07:09:53+00:00	shardprobe__redis	L	pipeline	769	2798	33	97.8	25204	1528	42.25634765625
2026-09-13T07:09:54+00:00	torvalds__linux	L	pipeline	6711	4598	41	97.7	25166	1528	42.25634765625
2026-09-13T07:10:08+00:00	shardprobe__redis	L	pipeline	784	2982	49	97.7	25514	1528	46.619140625
2026-09-13T07:10:09+00:00	torvalds__linux	L	pipeline	6726	4793	57	97.7	25063	1528	46.619140625
2026-09-13T07:10:23+00:00	shardprobe__redis	L	pipeline	799	2885	39	98.0	25155	1528	45.24072265625
2026-09-13T07:10:24+00:00	torvalds__linux	L	pipeline	6741	4898	65	98.0	25212	1528	45.24072265625
2026-09-13T07:10:39+00:00	shardprobe__redis	L	pipeline	814	2852	38	97.6	25152	1528	43.91455078125
2026-09-13T07:10:40+00:00	torvalds__linux	L	pipeline	6756	4787	58	97.6	25141	1528	43.91455078125
2026-09-13T07:10:54+00:00	shardprobe__redis	L	pipeline	829	2834	37	96.5	24931	1528	43.53271484375
2026-09-13T07:10:55+00:00	torvalds__linux	L	pipeline	6771	4504	29	96.4	25169	1527	43.53271484375
2026-09-13T07:11:09+00:00	shardprobe__redis	L	pipeline	844	2943	46	86.7	25460	1527	41.35693359375
2026-09-13T07:11:10+00:00	torvalds__linux	L	pipeline	6786	4332	9	86.4	25283	1527	41.35693359375
2026-09-13T07:11:24+00:00	shardprobe__redis	L	pipeline	859	2996	53	87.6	25221	1527	37.42822265625
2026-09-13T07:11:25+00:00	torvalds__linux	L	pipeline	6801	4553	28	87.9	25141	1527	39.47607421875
2026-09-13T07:11:39+00:00	shardprobe__redis	L	pipeline	874	2742	29	97.4	25103	1527	40.06884765625
2026-09-13T07:11:40+00:00	torvalds__linux	L	pipeline	6816	4944	72	97.5	25161	1527	40.1435546875
2026-09-13T07:11:54+00:00	shardprobe__redis	L	pipeline	889	2781	31	97.5	24869	1527	38.6572265625
2026-09-13T07:11:55+00:00	torvalds__linux	L	pipeline	6831	4644	43	97.5	25046	1527	37.8037109375
2026-09-13T07:12:09+00:00	shardprobe__redis	L	pipeline	904	2990	54	89.7	24862	1527	36.8759765625
2026-09-13T07:12:10+00:00	torvalds__linux	L	pipeline	6846	4738	52	89.8	25058	1527	37.28662109375
2026-09-13T07:12:24+00:00	shardprobe__redis	L	pipeline	919	2836	38	97.8	24988	1527	38.828125
2026-09-13T07:12:25+00:00	torvalds__linux	L	pipeline	6861	4610	43	97.8	25032	1527	39.24267578125
2026-09-13T07:12:39+00:00	shardprobe__redis	L	pipeline	935	2809	34	88.4	25021	1527	35.58251953125
2026-09-13T07:12:40+00:00	torvalds__linux	L	pipeline	6876	4607	40	88.3	25018	1527	36.0966796875
2026-09-13T07:12:54+00:00	shardprobe__redis	L	pipeline	950	2830	39	98.6	24948	1526	37.693359375
2026-09-13T07:12:55+00:00	torvalds__linux	L	pipeline	6891	4466	28	98.6	24917	1526	37.4775390625
2026-09-13T07:13:09+00:00	shardprobe__redis	L	pipeline	965	2961	48	98.1	25407	1526	40.47607421875
2026-09-13T07:13:10+00:00	torvalds__linux	L	pipeline	6906	4495	29	98.2	25373	1526	40.4375
2026-09-13T07:13:24+00:00	shardprobe__redis	L	pipeline	980	2910	44	98.2	25489	1526	40.02783203125
2026-09-13T07:13:25+00:00	torvalds__linux	L	pipeline	6921	4612	43	98.2	25493	1526	40.66650390625
2026-09-13T07:13:40+00:00	shardprobe__redis	L	pipeline	995	2857	37	98.0	25120	1526	42.59521484375
2026-09-13T07:13:40+00:00	torvalds__linux	L	pipeline	6936	4754	48	98.0	25060	1526	42.38720703125
2026-09-13T07:13:55+00:00	shardprobe__redis	L	pipeline	1010	2873	40	98.3	24948	1526	42.15478515625
2026-09-13T07:13:55+00:00	torvalds__linux	L	pipeline	6952	5233	85	98.3	25177	1526	41.34130859375
2026-09-13T07:14:10+00:00	shardprobe__redis	L	pipeline	1025	2822	35	98.1	25437	1526	42.19287109375
2026-09-13T07:14:10+00:00	torvalds__linux	L	pipeline	6967	4603	38	98.1	25421	1526	42.01708984375
2026-09-13T07:14:25+00:00	shardprobe__redis	L	pipeline	1040	2966	50	98.3	25010	1526	41.7548828125
2026-09-13T07:14:25+00:00	torvalds__linux	L	pipeline	6982	4717	50	98.3	25073	1526	41.6943359375
2026-09-13T07:14:40+00:00	shardprobe__redis	L	pipeline	1055	2821	33	97.8	25107	1526	41.15234375
2026-09-13T07:14:41+00:00	torvalds__linux	L	pipeline	6997	4573	38	97.7	25193	1526	41.94140625
2026-09-13T07:14:55+00:00	shardprobe__redis	L	pipeline	1070	2420	34	86.5	24701	1525	40.2109375
2026-09-13T07:14:56+00:00	torvalds__linux	L	pipeline	7012	4704	49	86.6	24702	1525	40.6748046875
2026-09-13T07:15:10+00:00	shardprobe__redis	L	pipeline	1085	2514	45	97.8	24959	1525	40.8369140625
2026-09-13T07:15:11+00:00	torvalds__linux	L	pipeline	7027	4711	49	97.8	24923	1525	40.44921875
2026-09-13T07:15:25+00:00	shardprobe__redis	L	pipeline	1100	2417	35	95.3	24638	1525	40.66845703125
2026-09-13T07:15:26+00:00	torvalds__linux	L	pipeline	7042	4334	9	93.6	24668	1525	38.61279296875
2026-09-13T07:15:40+00:00	shardprobe__redis	L	pipeline	1116	1851	20	84.4	24135	1525	37.20556640625
2026-09-13T07:15:41+00:00	torvalds__linux	L	pipeline	7057	4625	42	86.1	24204	1525	37.509765625
2026-09-13T07:15:55+00:00	shardprobe__redis	L	pipeline	1131	1865	22	76.7	24488	1525	33.408203125
2026-09-13T07:15:56+00:00	torvalds__linux	L	pipeline	7072	4570	37	76.7	24462	1525	34.3369140625
2026-09-13T07:16:10+00:00	shardprobe__redis	L	pipeline	1146	1973	33	97.2	24182	1525	35.30126953125
2026-09-13T07:16:11+00:00	torvalds__linux	L	pipeline	7087	4378	15	97.2	24115	1525	35.30126953125
2026-09-13T07:16:25+00:00	shardprobe__redis	L	pipeline	1161	1856	20	97.3	24214	1525	35.6904296875
2026-09-13T07:16:26+00:00	torvalds__linux	L	pipeline	7102	4446	22	97.4	24123	1525	35.6904296875
2026-09-13T07:16:40+00:00	shardprobe__redis	L	pipeline	1176	1956	28	85.3	24116	1525	33.73388671875
2026-09-13T07:16:41+00:00	torvalds__linux	L	pipeline	7117	4334	9	83.5	24140	1525	33.73388671875
2026-09-13T07:16:55+00:00	shardprobe__redis	L	pipeline	1191	1889	23	90.1	24426	1525	32.30712890625
2026-09-13T07:16:56+00:00	torvalds__linux	L	pipeline	7132	4754	54	91.9	24497	1525	32.30712890625
2026-09-13T07:17:11+00:00	shardprobe__redis	L	pipeline	1206	1957	27	97.3	24010	1525	35.10546875
2026-09-13T07:17:11+00:00	torvalds__linux	L	pipeline	7147	4700	49	97.3	24103	1525	35.10546875
2026-09-13T07:17:26+00:00	shardprobe__redis	L	pipeline	1221	1972	35	81.0	24137	1524	34.79296875
2026-09-13T07:17:26+00:00	torvalds__linux	L	pipeline	7162	4630	43	81.1	24145	1524	34.79296875
2026-09-13T07:17:41+00:00	shardprobe__redis	L	pipeline	1236	1956	29	97.2	24229	1524	35.33203125
2026-09-13T07:17:41+00:00	torvalds__linux	L	pipeline	7178	4654	42	97.2	24248	1524	35.33203125
2026-09-13T07:17:56+00:00	shardprobe__redis	L	pipeline	1251	1923	26	97.0	24213	1524	38.8681640625
2026-09-13T07:17:56+00:00	torvalds__linux	L	pipeline	7193	4564	34	97.0	24204	1524	38.8681640625
2026-09-13T07:18:11+00:00	shardprobe__redis	L	pipeline	1266	2010	34	97.2	24227	1524	38.509765625
2026-09-13T07:18:12+00:00	torvalds__linux	L	pipeline	7208	4639	43	97.2	24159	1524	38.509765625
2026-09-13T07:18:26+00:00	shardprobe__redis	L	pipeline	1281	1992	32	97.7	24308	1524	38.48779296875
2026-09-13T07:18:27+00:00	torvalds__linux	L	pipeline	7223	4912	67	97.7	24279	1524	38.48779296875
2026-09-13T07:18:41+00:00	shardprobe__redis	L	pipeline	1296	1994	33	97.6	24248	1524	39.611328125
2026-09-13T07:18:42+00:00	torvalds__linux	L	pipeline	7238	4571	35	97.6	24225	1524	39.611328125
2026-09-13T07:18:56+00:00	shardprobe__redis	L	pipeline	1311	2027	35	97.2	24090	1524	39.431640625
2026-09-13T07:18:57+00:00	torvalds__linux	L	pipeline	7253	4573	35	97.2	24113	1524	39.431640625
2026-09-13T07:19:11+00:00	shardprobe__redis	L	pipeline	1326	2024	35	97.4	24121	1524	38.40625
2026-09-13T07:19:12+00:00	torvalds__linux	L	pipeline	7268	4607	38	97.4	24199	1524	38.40625
2026-09-13T07:19:26+00:00	shardprobe__redis	L	pipeline	1342	1885	22	97.6	24263	1523	38.0849609375
2026-09-13T07:19:27+00:00	torvalds__linux	L	pipeline	7283	4533	33	97.6	24264	1523	38.0849609375
2026-09-13T07:19:41+00:00	shardprobe__redis	L	pipeline	1357	1874	20	97.4	24231	1523	41.85791015625
2026-09-13T07:19:42+00:00	torvalds__linux	L	pipeline	7298	4569	36	97.4	24220	1523	41.85791015625
2026-09-13T07:19:56+00:00	shardprobe__redis	L	pipeline	1372	2011	35	97.4	24112	1523	42.634765625
2026-09-13T07:19:57+00:00	torvalds__linux	L	pipeline	7313	4580	38	97.4	24171	1523	42.634765625
2026-09-13T07:20:11+00:00	shardprobe__redis	L	pipeline	1387	1586	33	97.5	24225	1523	41.53369140625
2026-09-13T07:20:12+00:00	torvalds__linux	L	pipeline	7328	4516	32	97.5	24173	1523	41.53369140625
2026-09-13T07:20:26+00:00	shardprobe__redis	L	pipeline	1402	1485	22	96.6	24076	1523	39.9501953125
2026-09-13T07:20:27+00:00	torvalds__linux	L	pipeline	7343	4310	7	96.5	24032	1523	39.9501953125
2026-09-13T07:20:42+00:00	shardprobe__redis	L	pipeline	1417	1543	30	96.2	24146	1523	40.79443359375
2026-09-13T07:20:42+00:00	torvalds__linux	L	pipeline	7358	4539	33	96.3	24078	1523	40.79443359375
2026-09-13T07:20:57+00:00	shardprobe__redis	L	pipeline	1432	1413	16	95.8	23700	1523	41.5751953125
2026-09-13T07:20:57+00:00	torvalds__linux	L	pipeline	7373	4527	27	95.8	23667	1523	41.5751953125
2026-09-13T07:21:12+00:00	shardprobe__redis	L	pipeline	1447	1451	20	91.9	23746	1523	39.2197265625
2026-09-13T07:21:12+00:00	torvalds__linux	L	pipeline	7388	4334	9	90.0	23783	1523	39.2197265625
2026-09-13T07:21:27+00:00	shardprobe__redis	L	pipeline	1462	979	15	70.0	23291	1523	37.40966796875
2026-09-13T07:21:27+00:00	torvalds__linux	L	pipeline	7403	4306	7	71.6	23317	1523	37.40966796875
2026-09-13T07:21:42+00:00	shardprobe__redis	L	pipeline	1477	1105	25	94.7	23466	1522	39.09033203125
2026-09-13T07:21:42+00:00	torvalds__linux	L	pipeline	7419	4415	20	95.1	23310	1522	39.09033203125
2026-09-13T07:21:57+00:00	shardprobe__redis	L	pipeline	1492	1048	20	97.1	23451	1522	37.89404296875
2026-09-13T07:21:57+00:00	torvalds__linux	L	pipeline	7434	4822	63	97.1	23388	1522	37.89404296875
2026-09-13T07:22:12+00:00	shardprobe__redis	L	pipeline	1507	1155	31	97.1	23519	1522	36.67431640625
2026-09-13T07:22:12+00:00	torvalds__linux	L	pipeline	7449	4502	28	97.1	23410	1522	36.67431640625
2026-09-13T07:22:27+00:00	shardprobe__redis	L	pipeline	1522	1019	19	95.4	23560	1522	34.9609375
2026-09-13T07:22:28+00:00	torvalds__linux	L	pipeline	7464	4531	32	95.2	23521	1522	34.9609375
2026-09-13T07:22:42+00:00	shardprobe__redis	L	pipeline	1537	1027	19	92.4	23446	1522	34.107421875
2026-09-13T07:22:43+00:00	torvalds__linux	L	pipeline	7479	4886	72	92.4	23532	1522	34.107421875
2026-09-13T07:22:57+00:00	shardprobe__redis	L	pipeline	1552	973	13	95.4	23512	1522	35.6484375
2026-09-13T07:22:58+00:00	torvalds__linux	L	pipeline	7494	4580	34	95.5	23453	1522	35.6484375
2026-09-13T07:23:12+00:00	shardprobe__redis	L	pipeline	1567	1028	19	96.9	23726	1522	37.74609375
2026-09-13T07:23:13+00:00	torvalds__linux	L	pipeline	7509	4408	19	96.9	23725	1522	37.74609375
2026-09-13T07:23:27+00:00	shardprobe__redis	L	pipeline	1583	941	9	96.5	23474	1522	36.4169921875
2026-09-13T07:23:28+00:00	torvalds__linux	L	pipeline	7524	4793	57	96.5	23622	1522	36.4169921875
2026-09-13T07:23:42+00:00	shardprobe__redis	L	pipeline	1598	991	15	96.3	23520	1521	37.1865234375
2026-09-13T07:23:43+00:00	torvalds__linux	L	pipeline	7539	4722	51	96.3	23569	1521	37.1865234375
2026-09-13T07:23:57+00:00	shardprobe__redis	L	pipeline	1613	939	9	96.8	23353	1521	39.326171875
2026-09-13T07:23:58+00:00	torvalds__linux	L	pipeline	7554	4747	52	96.8	23419	1521	39.326171875
2026-09-13T07:24:12+00:00	shardprobe__redis	L	pipeline	1628	950	10	97.0	23844	1521	40.2001953125
2026-09-13T07:24:13+00:00	torvalds__linux	L	pipeline	7569	5429	99	97.0	23693	1521	40.2001953125
2026-09-13T07:24:27+00:00	shardprobe__redis	L	pipeline	1643	1050	19	78.8	23625	1521	35.14208984375
2026-09-13T07:24:28+00:00	torvalds__linux	L	pipeline	7584	4742	48	78.5	23663	1520	35.14208984375
2026-09-13T07:24:43+00:00	shardprobe__redis	L	pipeline	1658	984	13	79.4	23533	1521	34.9677734375
2026-09-13T07:24:43+00:00	torvalds__linux	L	pipeline	7599	4476	26	79.7	23579	1521	34.9677734375
2026-09-13T07:24:58+00:00	shardprobe__redis	L	pipeline	1673	1050	20	96.7	23719	1521	34.52490234375
2026-09-13T07:24:58+00:00	torvalds__linux	L	pipeline	7614	4552	37	96.6	23734	1521	34.52490234375
2026-09-13T07:25:13+00:00	shardprobe__redis	L	pipeline	1688	1115	25	94.2	23461	1521	34.740234375
2026-09-13T07:25:13+00:00	torvalds__linux	L	pipeline	7629	4714	50	94.3	23427	1521	34.740234375
2026-09-13T07:25:28+00:00	shardprobe__redis	L	pipeline	1703	1010	16	97.1	23452	1521	35.275390625
2026-09-13T07:25:28+00:00	torvalds__linux	L	pipeline	7644	4861	66	97.1	23483	1521	35.275390625
2026-09-13T07:25:43+00:00	shardprobe__redis	L	pipeline	1718	1003	18	97.0	23467	1521	35.56005859375
2026-09-13T07:25:43+00:00	torvalds__linux	L	pipeline	7660	4658	44	97.1	23473	1521	35.56005859375
2026-09-13T07:25:58+00:00	shardprobe__redis	L	pipeline	1733	997	14	97.2	23462	1520	38.3447265625
2026-09-13T07:25:58+00:00	torvalds__linux	L	pipeline	7675	4506	30	97.2	23383	1520	38.3447265625
2026-09-13T07:26:13+00:00	shardprobe__redis	L	pipeline	1748	1054	21	96.9	23451	1520	37.91064453125
2026-09-13T07:26:13+00:00	torvalds__linux	L	pipeline	7690	4857	63	96.9	23480	1520	37.91064453125
2026-09-13T07:26:28+00:00	shardprobe__redis	L	pipeline	1763	1021	18	95.6	23439	1520	38.52001953125
2026-09-13T07:26:29+00:00	torvalds__linux	L	pipeline	7705	4643	46	95.6	23447	1520	38.52001953125
2026-09-13T07:26:43+00:00	shardprobe__redis	L	pipeline	1778	1051	20	96.2	23476	1520	39.12744140625
2026-09-13T07:26:44+00:00	torvalds__linux	L	pipeline	7720	4650	46	96.1	23495	1520	39.12744140625
2026-09-13T07:26:58+00:00	shardprobe__redis	L	pipeline	1794	604	17	96.2	23053	1520	38.38671875
2026-09-13T07:26:59+00:00	torvalds__linux	L	pipeline	7735	4841	62	96.2	23094	1520	38.38671875
2026-09-13T07:27:13+00:00	shardprobe__redis	L	pipeline	1809	598	17	95.6	23044	1520	35.6357421875
2026-09-13T07:27:14+00:00	torvalds__linux	L	pipeline	7750	4581	39	95.6	23054	1520	35.6357421875
2026-09-13T07:27:28+00:00	shardprobe__redis	L	pipeline	1824	556	13	64.1	23019	1520	32.3173828125
2026-09-13T07:27:29+00:00	torvalds__linux	L	pipeline	7765	4615	39	64.2	23077	1520	32.3173828125
2026-09-13T07:27:43+00:00	shardprobe__redis	L	pipeline	1839	532	12	96.2	23165	1520	32.947265625
2026-09-13T07:27:44+00:00	torvalds__linux	L	pipeline	7780	4793	57	96.1	23182	1520	32.947265625
2026-09-13T07:27:58+00:00	shardprobe__redis	L	pipeline	1854	551	12	96.1	23251	1520	34.0986328125
2026-09-13T07:27:59+00:00	torvalds__linux	L	pipeline	7795	4792	56	96.1	23166	1520	34.0986328125
2026-09-13T07:28:13+00:00	shardprobe__redis	L	pipeline	1869	540	11	95.8	23214	1520	35.98388671875
2026-09-13T07:28:14+00:00	torvalds__linux	L	pipeline	7810	4699	33	95.6	23215	1520	35.98388671875
2026-09-13T07:28:29+00:00	shardprobe__redis	L	pipeline	1884	531	10	95.3	22915	1519	34.69482421875
2026-09-13T07:28:29+00:00	torvalds__linux	L	pipeline	7825	4837	57	95.5	23087	1518	34.69482421875
2026-09-13T07:28:44+00:00	shardprobe__redis	L	pipeline	1899	542	12	73.4	22924	1519	30.88720703125
2026-09-13T07:28:44+00:00	torvalds__linux	L	pipeline	7840	4607	42	73.4	22948	1519	30.88720703125
2026-09-13T07:28:59+00:00	shardprobe__redis	L	pipeline	1914	608	17	96.2	23032	1519	32.197265625
2026-09-13T07:28:59+00:00	torvalds__linux	L	pipeline	7855	4571	34	96.1	22973	1519	32.197265625
2026-09-13T07:29:14+00:00	shardprobe__redis	L	pipeline	1929	532	11	95.5	23094	1519	32.21240234375
2026-09-13T07:29:14+00:00	torvalds__linux	L	pipeline	7870	4645	47	95.5	23113	1519	32.21240234375
2026-09-13T07:29:29+00:00	shardprobe__redis	L	pipeline	1944	538	11	93.9	23044	1519	30.2880859375
2026-09-13T07:29:29+00:00	torvalds__linux	L	pipeline	7885	4562	38	93.9	22989	1519	30.2880859375
2026-09-13T07:29:44+00:00	shardprobe__redis	L	pipeline	1959	549	11	95.3	23026	1519	30.265625
2026-09-13T07:29:44+00:00	torvalds__linux	L	pipeline	7900	4641	42	95.3	23035	1519	30.265625
2026-09-13T07:29:59+00:00	shardprobe__redis	L	pipeline	1974	486	6	53.6	22996	1519	26.33251953125
2026-09-13T07:29:59+00:00	torvalds__linux	L	pipeline	7916	4635	41	53.6	23022	1519	26.33251953125
2026-09-13T07:30:14+00:00	shardprobe__redis	L	pipeline	1989	554	11	90.5	23085	1519	26.54150390625
2026-09-13T07:30:14+00:00	torvalds__linux	L	pipeline	7931	4543	34	90.5	23006	1519	26.54150390625
2026-09-13T07:30:29+00:00	shardprobe__redis	L	pipeline	2004	542	11	93.5	22980	1518	26.4267578125
2026-09-13T07:30:30+00:00	torvalds__linux	L	pipeline	7946	4800	58	93.5	23042	1518	26.4267578125
